ID,Date,Sport,League,Event,Type,Description,Pick,Opponent,Odds,Risk,To Win,Status,Result Date,Notes
266,2023-03-19,Basketball,NCAAB,PITT @ XAV,spread,XAV -5 -110,XAV,PITT,-110,110,100,won,2023-03-19,
267,2023-03-19,Basketball,NCAAB,UK @ KSU,spread,UK -2 -110,UK,KSU,-110,110,100,lost,2023-03-19,
268,2023-03-19,Basketball,NCAAB,MSU @ MARQ,spread,MSU +3 -105,MSU,MARQ,-105,105,100,won,2023-03-19,
269,2023-03-19,Basketball,NCAAB,CREI @ BAY,spread,CREI +1 -110,CREI,BAY,-110,110,100,won,2023-03-19,
270,2023-03-19,Basketball,NCAAB,MIA @ IND,spread,IND -1.5 -110,IND,MIA,-110,110,100,lost,2023-03-19,
271,2023-03-19,Basketball,NCAAB,TCU @ GONZ,spread,TCU +4.5 -110,TCU,GONZ,-110,110,100,won,2023-03-19,
272,2023-03-19,Basketball,NCAAB,TCU @ GONZ,moneyline,(1H) TCU +185,TCU,GONZ,185,100,185,won,2023-03-19,1st half
273,2023-03-19,Basketball,NCAAB,TCU @ GONZ,moneyline,(Live) TCU -105,TCU,GONZ,-105,105,100,lost,2023-03-19,Live bet
274,2023-03-23,Basketball,NCAAB,FAU @ TENN,spread,FAU +5.5 -110,FAU,TENN,-110,110,100,won,2023-03-23,
275,2023-03-24,Basketball,NCAAB,SDSU @ ALA,spread,SDSU +7.5 -110,SDSU,ALA,-110,110,100,won,2023-03-24,
276,2023-03-30,Baseball,MLB,CLE @ SEA,spread,(F5) SEA -0.5 +125,SEA,CLE,125,100,125,lost,2023-03-30,1st 5 innings
277,2023-04-01,Basketball,NCAAB,MIA @ CONN,spread,CONN -5.5 -110,CONN,MIA,-110,110,100,won,2023-04-01,
278,2023-04-01,Basketball,NCAAB,MIA @ CONN,spread,(1H) CONN -3.5 -110,CONN,MIA,-110,110,100,won,2023-04-01,1st half
279,2023-04-01,Basketball,NCAAB,MIA @ CONN,spread,CONN -14.5 +350,CONN,MIA,350,100,350,lost,2023-04-01,
280,2023-04-01,Basketball,NCAAB,MIA @ CONN,spread,CONN -5 -107,CONN,MIA,-107,107,100,won,2023-04-01,
281,2023-04-01,Basketball,NCAAB,MIA @ CONN,spread,CONN -20.5 +700,CONN,MIA,700,100,700,lost,2023-04-01,
282,2023-04-15,Basketball,NBA,GSW @ SAC,moneyline,GSW -103,GSW,SAC,-103,206,200,lost,2023-04-15,
283,2023-08-26,Football,NCAAF,NAVY @ ND,spread,NAVY +20.5 -111,NAVY,ND,-111,111,100,lost,2023-08-26,
284,2023-08-26,Football,NCAAF,UTEP @ JVST,spread,JVST +1 -112,JVST,UTEP,-112,112,100,won,2023-08-26,
285,2023-08-26,Football,NCAAF,UTEP @ JVST,moneyline,UTEP -114,UTEP,JVST,-114,228,200,lost,2023-08-26,
286,2023-08-26,Football,NCAAF,UTEP @ JVST,total,UTEP @ JVST: o54.5 -112,UTEP,JVST,-112,112,100,lost,2023-08-26,
287,2023-08-26,Football,NCAAF,OHIO @ SDSU,spread,OHIO +3 -110,OHIO,SDSU,-110,110,100,lost,2023-08-26,
288,2023-08-26,Football,NCAAF,MASS @ NMSU,spread,MASS +7 -115,MASS,NMSU,-115,115,100,won,2023-08-26,
289,2023-08-26,Football,NCAAF,HAW @ VAN,spread,HAW +17.5 -111,HAW,VAN,-111,111,100,won,2023-08-26,
290,2023-08-26,Football,NCAAF,FIU @ LT,spread,LT -11 -108,LT,FIU,-108,108,100,lost,2023-08-26,
291,2023-08-31,Football,NCAAF,KENT @ UCF,spread,UCF -35 -109,UCF,KENT,-109,109,100,won,2023-08-31,
292,2023-08-31,Football,NCAAF,NCST @ UCONN,spread,UCONN +15 -111,UCONN,NCST,-111,111,100,won,2023-08-31,
293,2023-08-31,Football,NCAAF,FLA @ UTAH,spread,FLA +7 -106,FLA,UTAH,-106,106,100,lost,2023-08-31,
294,2023-08-31,Football,NCAAF,NEB @ MINN,spread,MINN -7 -110,MINN,NEB,-110,110,100,lost,2023-08-31,
295,2023-09-01,Football,NCAAF,CMU @ MSU,spread,CMU +14.5 -109,CMU,MSU,-109,109,100,lost,2023-09-01,
296,2023-09-01,Football,NCAAF,LOU @ GT,spread,GT +7.5 -116,GT,LOU,-116,116,100,won,2023-09-01,
297,2023-09-01,Football,NCAAF,MOST @ KU,spread,MOST +32 -112,MOST,KU,-112,112,100,won,2023-09-01,
298,2023-09-01,Football,NCAAF,STAN @ HAW,spread,HAW +7 -111,HAW,STAN,-111,111,100,lost,2023-09-01,
299,2023-09-02,Football,NCAAF,ECU @ MICH,spread,MICH -35 -107,MICH,ECU,-107,107,100,lost,2023-09-02,
300,2023-09-02,Football,NCAAF,ECU @ MICH,spread,ECU +35 -106,ECU,MICH,-106,212,200,won,2023-09-02,
301,2023-09-02,Football,NCAAF,BUFF @ WIS,spread,WIS -25.5 -109,WIS,BUFF,-109,109,100,lost,2023-09-02,
302,2023-09-02,Football,NCAAF,BOISE @ WASH,spread,WASH -14 -110,WASH,BOISE,-110,220,200,won,2023-09-02,
303,2023-09-02,Football,NCAAF,USF @ WKU,spread,USF +13.5 -109,USF,WKU,-109,109,100,lost,2023-09-02,
304,2023-09-02,Football,NCAAF,CAL @ UNT,spread,UNT +7.5 -110,UNT,CAL,-110,110,100,lost,2023-09-02,
305,2023-09-02,Football,NCAAF,TXST @ BAY,spread,TXST +25.5 -110,TXST,BAY,-110,110,100,won,2023-09-02,
306,2023-09-02,Football,NCAAF,UNC @ SC,spread,UNC -2.5 -115,UNC,SC,-115,115,100,won,2023-09-02,
307,2023-09-02,Football,NCAAF,TOL @ ILL,spread,ILL -9.5 -109,ILL,TOL,-109,109,100,lost,2023-09-02,
308,2023-09-02,Football,NCAAF,TTU @ WYO,spread,TTU -14 -110,TTU,WYO,-110,110,100,lost,2023-09-02,
309,2023-09-02,Football,NCAAF,SHSU @ BYU,spread,SHSU +19 -110,SHSU,BYU,-110,110,100,won,2023-09-02,
310,2023-09-02,Football,NCAAF,CC @ UCLA,spread,UCLA -16 -109,UCLA,CC,-109,109,100,lost,2023-09-02,
311,2023-09-03,Football,NCAAF,ORST @ SJSU,total,(Live) ORST @ SJSU: u50.5 -115,ORST,SJSU,-115,115,100,lost,2023-09-03,Live bet
312,2023-09-03,Football,NCAAF,LSU @ FSU,spread,FSU +2 -109,FSU,LSU,-109,109,100,won,2023-09-03,
313,2023-09-03,Football,NCAAF,LSU @ FSU,spread,FSU +2.5 -110,FSU,LSU,-110,110,100,won,2023-09-03,
314,2023-09-09,Football,NCAAF,ND @ NCST,spread,NCST +7.5 -113,NCST,ND,-113,113,100,lost,2023-09-09,
315,2023-09-09,Football,NCAAF,UTAH @ BAY,spread,UTAH -7 -113,UTAH,BAY,-113,113,100,push,2023-09-09,
316,2023-09-09,Football,NCAAF,TA&M @ MIA,spread,TA&M -3 -112,TA&M,MIA,-112,112,100,lost,2023-09-09,
317,2023-09-09,Football,NCAAF,TA&M @ MIA,total,TA&M @ MIA: o51 -111,TA&M,MIA,-111,111,100,won,2023-09-09,
318,2023-09-09,Football,NCAAF,TXST @ UTSA,total,TXST @ UTSA: o66 -113,TXST,UTSA,-113,113,100,lost,2023-09-09,
319,2023-09-09,Football,NCAAF,NMSU @ LIB,spread,LIB -10 -114,LIB,NMSU,-114,114,100,won,2023-09-09,
320,2023-09-09,Football,NCAAF,SMU @ OU,spread,SMU +16.5 -110,SMU,OU,-110,110,100,lost,2023-09-09,
321,2023-09-09,Football,NCAAF,ORE @ TTU,spread,ORE -6.5 -115,ORE,TTU,-115,115,100,won,2023-09-09,
322,2023-09-09,Football,NCAAF,HOU @ RICE,spread,RICE +10 -114,RICE,HOU,-114,114,100,won,2023-09-09,
323,2023-09-09,Football,NCAAF,UCONN @ GAST,spread,UCONN +3 -111,UCONN,GAST,-111,111,100,lost,2023-09-09,
324,2023-09-09,Football,NCAAF,TEX @ BAMA,total,(Live) TEX @ BAMA: u48 -113,TEX,BAMA,-113,113,100,lost,2023-09-09,Live bet
325,2023-09-09,Football,NCAAF,TEX @ BAMA,spread,BAMA -7 -110,BAMA,TEX,-110,110,100,lost,2023-09-09,
326,2023-09-09,Football,NCAAF,WIS @ WSU,spread,WIS -6.5 -110,WIS,WSU,-110,110,100,lost,2023-09-09,
327,2023-09-09,Football,NCAAF,ARI @ MSST,spread,ARI +9 -108,ARI,MSST,-108,108,100,won,2023-09-09,
328,2023-09-09,Football,NCAAF,AFA @ SHSU,spread,SHSU +14 -107,SHSU,AFA,-107,107,100,won,2023-09-09,
329,2023-09-09,Football,NCAAF,AUB @ CAL,total,AUB @ CAL: o55 -112,AUB,CAL,-112,112,100,lost,2023-09-09,
330,2023-09-09,Football,NCAAF,AUB @ CAL,spread,AUB -6.5 -110,AUB,CAL,-110,110,100,lost,2023-09-09,
331,2023-09-10,Football,NFL,CAR @ ATL,spread,ATL -6.5 +130,ATL,CAR,130,231,300.3,won,2023-09-10,
332,2023-09-10,Football,NFL,HOU @ BAL,spread,HOU +10 -110,HOU,BAL,-110,110,100,lost,2023-09-10,
333,2023-09-10,Football,NFL,CAR @ ATL,spread,ATL -3.5 -109,ATL,CAR,-109,327,300,won,2023-09-10,
334,2023-09-10,Football,NFL,GB @ CHI,spread,GB +1 -112,GB,CHI,-112,112,100,won,2023-09-10,
335,2023-09-11,Football,NFL,BUF @ NYJ,spread,NYJ +2 -110,NYJ,BUF,-110,275,250,won,2023-09-11,
336,2023-09-16,Football,NCAAF,LIB @ BUFF,spread,BUFF +3.5 -112,BUFF,LIB,-112,112,100,lost,2023-09-16,
337,2023-09-16,Football,NCAAF,LSU @ MSST,spread,LSU -9.5 -111,LSU,MSST,-111,111,100,won,2023-09-16,
338,2023-09-16,Football,NCAAF,M-OH @ CIN,spread,M-OH +14 -110,M-OH,CIN,-110,110,100,won,2023-09-16,
339,2023-09-16,Football,NCAAF,SYR @ PUR,spread,SYR -2.5 -111,SYR,PUR,-111,111,100,won,2023-09-16,
340,2023-09-17,Football,NFL,KC @ JAC,spread,KC -2.5 -112,KC,JAC,-112,112,100,won,2023-09-17,
341,2023-09-17,Football,NFL,LAC @ TEN,spread,LAC -2.5 -115,LAC,TEN,-115,115,100,lost,2023-09-17,
342,2023-09-17,Football,NFL,GB @ ATL,moneyline,ATL -108,ATL,GB,-108,108,100,won,2023-09-17,
343,2023-09-17,Football,NFL,SEA @ DET,spread,SEA +5.5 -110,SEA,DET,-110,110,100,won,2023-09-17,
344,2023-09-17,Football,NFL,NYG @ ARI,spread,NYG -4.5 -103,NYG,ARI,-103,103,100,lost,2023-09-17,
345,2023-09-22,Football,NCAAF,AFA @ SJSU,spread,SJSU +3.5 -112,SJSU,AFA,-112,112,100,lost,2023-09-22,
346,2023-09-22,Football,NCAAF,BOISE @ SDSU,spread,SDSU +7 -117,SDSU,BOISE,-117,117,100,won,2023-09-22,
347,2023-09-23,Football,NCAAF,AUB @ TA&M,spread,TA&M -8 -110,TA&M,AUB,-110,110,100,won,2023-09-23,
348,2023-09-23,Football,NCAAF,OU @ CIN,spread,CIN +14.5 -113,CIN,OU,-113,113,100,won,2023-09-23,
349,2023-09-23,Football,NCAAF,FSU @ CLEM,spread,FSU -2 -110,FSU,CLEM,-110,110,100,won,2023-09-23,
350,2023-09-23,Football,NCAAF,RUT @ MICH,spread,MICH -24 -109,MICH,RUT,-109,109,100,push,2023-09-23,
351,2023-09-23,Football,NCAAF,COLO @ ORE,spread,ORE -21 -110,ORE,COLO,-110,110,100,won,2023-09-23,
352,2023-09-23,Football,NCAAF,COLO @ ORE,total,(1H) ORE o24.5 -145,ORE,COLO,-145,290,200,won,2023-09-23,1st half
353,2023-09-23,Football,NCAAF,TTU @ WVU,spread,TTU -6 -112,TTU,WVU,-112,112,100,lost,2023-09-23,
354,2023-09-23,Football,NCAAF,COLO @ ORE,spread,(1H) ORE -13.5 -110,ORE,COLO,-110,110,100,won,2023-09-23,1st half
355,2023-09-23,Football,NCAAF,RICE @ USF,spread,RICE -2.5 -115,RICE,USF,-115,115,100,lost,2023-09-23,
356,2023-09-23,Football,NCAAF,SHSU @ HOU,spread,SHSU +11.5 -110,SHSU,HOU,-110,110,100,lost,2023-09-23,
357,2023-09-23,Football,NCAAF,OSU @ ND,spread,OSU -3 -103,OSU,ND,-103,103,100,push,2023-09-23,
358,2023-09-23,Football,NCAAF,MSST @ SC,spread,SC -6.5 -111,SC,MSST,-111,111,100,won,2023-09-23,
359,2023-09-24,Football,NFL,ATL @ DET,total,ATL @ DET: o46 -108,ATL,DET,-108,108,100,lost,2023-09-24,
360,2023-09-24,Football,NFL,NO @ GB,spread,GB +16.5 -114,GB,NO,-114,114,100,won,2023-09-24,
361,2023-09-24,Football,NFL,BUF @ WAS,spread,BUF -6.5 -110,BUF,WAS,-110,110,100,won,2023-09-24,
362,2023-09-24,Football,NFL,BUF @ WAS,total,BUF o26 -118,BUF,WAS,-118,118,100,won,2023-09-24,
363,2023-09-24,Football,NFL,CAR @ SEA,prop,,CAR/SEA,,-110,50,45.46,lost,2023-09-24,
364,2023-09-24,Football,NFL,CAR @ SEA,prop,,CAR/SEA,,315,25,78.75,lost,2023-09-24,
365,2023-09-24,Football,NFL,CAR @ SEA,prop,,CAR/SEA,,115,50,57.5,lost,2023-09-24,
366,2023-09-24,Football,NFL,CAR @ SEA,prop,,CAR/SEA,,280,36,100.8,lost,2023-09-24,
367,2023-09-24,Football,NFL,CAR @ SEA,prop,,CAR/SEA,,142,37,52.54,lost,2023-09-24,
368,2023-09-24,Football,NFL,CAR @ SEA,prop,,CAR/SEA,,142,25,35.5,lost,2023-09-24,
369,2023-09-25,Football,NFL,LA @ CIN,spread,CIN -7 +160,CIN,LA,160,1000,1600,lost,2023-09-25,
370,2023-09-25,Football,NFL,LA @ CIN,spread,LA +10.5 -160,LA,CIN,-160,1600,1000,won,2023-09-25,
371,2023-09-27,Baseball,MLB,HOU @ SEA,total,SEA o3.5 -120,SEA,HOU,-120,120,100,lost,2023-09-27,
372,2023-09-27,Baseball,MLB,HOU @ SEA,moneyline,SEA +103,SEA,HOU,103,100,103,lost,2023-09-27,
373,2023-09-29,Football,NCAAF,UTAH @ ORST,total,UTAH @ ORST: u44 -105,UTAH,ORST,-105,110,104.76,won,2023-09-29,
374,2023-09-30,Football,NCAAF,ILL @ PUR,moneyline,PUR -107,PUR,ILL,-107,107,100,won,2023-09-30,
375,2023-09-30,Football,NCAAF,LSU @ MISS,spread,LSU -2.5 -115,LSU,MISS,-115,115,100,lost,2023-09-30,
376,2023-09-30,Football,NCAAF,ORE @ STAN,spread,(1H) ORE -16 -110,ORE,STAN,-110,110,100,lost,2023-09-30,1st half
377,2023-10-01,Football,NFL,TB @ NO,spread,TB +3 +100,TB,NO,100,100,100,won,2023-10-01,
378,2023-10-01,Football,NFL,MIN @ CAR,spread,(2H) MIN -3.5 -115,MIN,CAR,-115,115,100,won,2023-10-01,2nd half
379,2023-10-01,Football,NFL,MIN @ CAR,prop,,MIN/CAR,,330,25,82.5,lost,2023-10-01,
380,2023-10-01,Football,NFL,CIN @ TEN,spread,CIN -2.5 -110,CIN,TEN,-110,110,100,lost,2023-10-01,
381,2023-10-01,Football,NFL,MIN @ CAR,prop,,MIN/CAR,,111,25,27.75,won,2023-10-01,
382,2023-10-01,Football,NFL,MIN @ CAR,prop,,MIN/CAR,,192,25,48,won,2023-10-01,
383,2023-10-01,Football,NFL,KC @ NYJ,total,KC o30.5 -110,KC,NYJ,-110,220,200,lost,2023-10-01,
384,2023-10-02,Football,NFL,SEA @ NYG,prop,,SEA/NYG,,-115,115,100,won,2023-10-02,
385,2023-10-05,Football,NCAAF,WKU @ LT,total,WKU @ LT: u59.5 -108,WKU,LT,-108,108,100,lost,2023-10-05,
386,2023-10-06,Football,NCAAF,NEB @ ILL,spread,NEB +3 -110,NEB,ILL,-110,110,100,won,2023-10-06,
387,2023-10-07,Football,NCAAF,WSU @ UCLA,spread,WSU +3.5 -110,WSU,UCLA,-110,110,100,lost,2023-10-07,
388,2023-10-07,Football,NCAAF,BAMA @ TA&M,total,BAMA @ TA&M: o47 -112,BAMA,TA&M,-112,112,100,lost,2023-10-07,
389,2023-10-07,Football,NCAAF,TLSA @ FAU,spread,FAU -3.5 -112,FAU,TLSA,-112,112,100,lost,2023-10-07,
390,2023-10-07,Football,NCAAF,UK @ UGA,total,UK @ UGA: o48.5 -110,UK,UGA,-110,110,100,won,2023-10-07,
391,2023-10-07,Football,NCAAF,TTU @ BAY,moneyline,TTU -120,TTU,BAY,-120,120,100,won,2023-10-07,
392,2023-10-07,Football,NCAAF,CSU @ USU,spread,CSU -2.5 -117,CSU,USU,-117,117,100,lost,2023-10-07,
393,2023-10-07,Football,NCAAF,SJSU @ BOISE,spread,BOISE -9.5 -110,BOISE,SJSU,-110,110,100,lost,2023-10-07,
394,2023-10-07,Football,NCAAF,ORST @ CAL,spread,ORST -9.5 -112,ORST,CAL,-112,112,100,won,2023-10-07,
395,2023-10-07,Football,NCAAF,ARI @ USC,moneyline,(Live) ARI +102,ARI,USC,102,100,102,lost,2023-10-07,Live bet
396,2023-10-07,Football,NCAAF,ARI @ USC,spread,(Live) USC -7.5 -116,USC,ARI,-116,116,100,lost,2023-10-07,Live bet
397,2023-10-08,Football,NFL,HOU @ ATL,total,HOU o19.5 -115,HOU,ATL,-115,115,100,lost,2023-10-08,
398,2023-10-08,Football,NFL,TEN @ IND,moneyline,TEN +102,TEN,IND,102,100,102,lost,2023-10-08,
399,2023-10-08,Football,NFL,NO @ NE,spread,NE -1.5 -110,NE,NO,-110,110,100,lost,2023-10-08,
400,2023-10-08,Football,NFL,CIN @ ARI,prop,,CIN/ARI,,115,50,57.5,lost,2023-10-08,
401,2023-10-08,Football,NFL,CIN @ ARI,prop,,CIN/ARI,,234,25,58.5,lost,2023-10-08,
